bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
151,1997,-0.44158213696671084,-0.4366551396259308,-0.4391585910305678,0.0005000359490324686,0.014204257692814476,0.00031785533867850833,,
152,1997,-0.4366551396259308,-0.43156788059269724,-0.4341184341965968,-9.541390518784718e-06,0.013655093211497497,0.000305566427425686,,
153,1996,-0.43156788059269724,-0.42668965167576883,-0.42919006232586593,0.00029468641584785697,0.013841965537971599,0.00030982573965877483,,
154,1997,-0.42668965167576883,-0.4218919727756311,-0.42426796006895945,0.00015536433155161162,0.01343299611893048,0.0003005964565828511,,
155,1997,-0.4218919727756311,-0.41702802137858513,-0.4194936321259106,-0.00033206318199311986,0.01373832192839745,0.0003074288754726118,,
156,1997,-0.41702802137858513,-0.41235568082328095,-0.4147414701980641,0.00031496619744416537,0.013026311788657888,0.000291495890518112,,
157,1997,-0.41235568082328095,-0.4076960095424663,-0.410007849724954,-2.9604174675609724e-05,0.012718324830156122,0.0002846039218478544,,
158,1997,-0.4076960095424663,-0.40304770211824426,-0.4054301847208596,2.2636819472103136e-05,0.013781747765016917,0.00030840063579297406,,
159,1997,-0.40304770211824426,-0.3983917949079962,-0.4007160173445385,0.0001835590617706982,0.01571159557971002,0.0003515857457792258,,
160,1997,-0.3983917949079962,-0.3938480713112013,-0.39612345785240966,-8.055372991457168e-05,0.013317668156835579,0.0002980157086660261,,
161,1997,-0.3938480713112013,-0.3891053423979497,-0.39141472684624257,-1.946333632711523e-06,0.01351074915309371,0.00030233637270812234,,
162,1997,-0.3891053423979497,-0.3844840209678897,-0.3868316238929984,0.0005758018632286927,0.014781852080479866,0.00033078043928429793,,
163,1996,-0.3844840209678897,-0.37986155903235275,-0.38217006941503323,0.0005618628449937045,0.013972054630866745,0.00031273753345837735,,
164,1997,-0.37986155903235275,-0.3752360105260277,-0.3775481367085257,-0.00036423891859149455,0.014190840454232674,0.00031755509483572685,,
165,1997,-0.3752360105260277,-0.37068143683635996,-0.37295769042555077,0.00047244420891231424,0.012570649020178085,0.0002812993109621383,,
166,1997,-0.37068143683635996,-0.3659753213355444,-0.36831486129743174,-0.000221048593204734,0.012609932614100644,0.0002821783783742341,,
167,1997,-0.3659753213355444,-0.36142396066829,-0.3636945287200443,-6.080291419126215e-05,0.014285631365595393,0.00031967627553284157,,
168,1997,-0.36142396066829,-0.35667416036400773,-0.3590223327756721,-0.00021526715575568702,0.013024293355726817,0.00029145072309741464,,
169,1997,-0.35667416036400773,-0.35200439380228665,-0.35430153834540495,0.000281004868716033,0.012446347247477117,0.0002785177518750913,,
170,1997,-0.35200439380228665,-0.3474106136883743,-0.3496733621116399,0.00012381596278356925,0.012495537968604278,0.0002796185157208235,,
