bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
322,1999,0.2392414873077514,0.24309260109918834,0.24113812679649968,-0.00011103663024891336,0.011419386906101999,0.00025540911409620564,,
323,2000,0.24309260109918834,0.24704545011800821,0.24504670128289555,0.00013932536381847948,0.012855396794134867,0.0002874554110941843,,
324,1998,0.24704545011800821,0.25095069751122306,0.2490116153454843,-0.0003824621314410824,0.010855765996589717,0.00024286376941992318,,
325,1999,0.25095069751122306,0.25494471483428993,0.25294518073627714,0.0004472508720130869,0.012915882473654178,0.00028888014106991826,,
326,1999,0.25494471483428993,0.25897794285940395,0.2569551221087273,0.00011814318601989615,0.013704414268613293,0.00030651665770984227,,
327,1999,0.25897794285940395,0.2629315558777395,0.26095250388517927,9.531543512634757e-05,0.01274543587102289,0.0002850678859868102,,
328,1999,0.2629315558777395,0.26693391124563914,0.26495246424761404,-0.00018988976947502314,0.01192885172690847,0.0002668039428742578,,
329,1999,0.26693391124563914,0.2709977121489748,0.26897163966960097,-0.00035000097323003746,0.011127192066338406,0.00024887380482074676,,
330,1999,0.2709977121489748,0.27487328159484864,0.2729497155096595,-0.0002051583795993516,0.011846093989144001,0.0002649529607978265,,
331,1999,0.27487328159484864,0.279032419919855,0.2769810285423169,-0.00021840752285516446,0.01316824877404033,0.00029452463439862066,,
332,1999,0.279032419919855,0.2830408725441103,0.28104698401562117,0.00027031728418816373,0.01136737646436233,0.0002542458344072249,,
333,1999,0.2830408725441103,0.2872475554523459,0.28516889582996,-0.0001094100777859965,0.0125042080788951,0.0002796725195639578,,
334,1999,0.2872475554523459,0.29141971201342926,0.2893032152459335,-0.00010015298914438505,0.012036469334697469,0.0002692109475665897,,
335,1999,0.29141971201342926,0.2957268603451699,0.2935339926518321,-0.00042225160534378823,0.012562725915784712,0.00028098134542314785,,
336,1999,0.2957268603451699,0.2999088466176032,0.29778134343866075,0.00017596462815295806,0.012293776788199231,0.0002749659560700776,,
337,1999,0.2999088466176032,0.3040788499686993,0.3019932604039384,-3.664882455999335e-05,0.011857396280604478,0.00026520575092333097,,
338,1999,0.3040788499686993,0.30824271444057494,0.3061243205097244,-0.00012777275118155984,0.011846994640593616,0.0002649731050131637,,
339,1999,0.30824271444057494,0.31250320406211646,0.31039881871846653,-0.00018692093474674556,0.01270689662842229,0.00028420590680250753,,
340,1999,0.31250320406211646,0.31680356179503805,0.31464637341707746,-0.0003407183159734232,0.011992814315287757,0.00026823454752646764,,
